Target ID,Target Name,Priority Number,High Priority Start Date,High Priority End Date,Site Center WKT,Site Shape WKT,Number of Desired Observations,Mode,Swath Scale,Scan Direction,Glint Check,Rotate Target,Ascending Centroid WKT,Ascending Polygon WKT,Ascending Along,Ascending Across,Descending Centroid WKT,Descending Polygon WKT,Descending Along,Descending Across,lon,lat,city,country,population,Edit notes,Unnamed: 27,countrycode,gdp_per_capita_country_2024,gdp_bil_usd,coastal_km,is_coastal
ecostress_us_mms,ecostress_us_mms,326,,,POINT(-86.4131 39.3232),"POLYGON((-86.64444254791192 39.14282258500467,-86.64563247863504 39.50310970641588,-86.18056752136496 39.50310970641588,-86.18175745208808 39.14282258500467,-86.64444254791192 39.14282258500467))",2,Area Mapping Mode,1.0,0,1,1,POINT(-86.408573 39.326012),"POLYGON((-86.633003 38.897617,-86.997177 39.246624,-86.181374 39.753971,-85.818657 39.402428,-86.633003 38.897617))",90.0,50.0,POINT(-86.408573 39.320387),"POLYGON((-86.998413 39.396923,-86.635605 39.748394,-85.820045 39.240883,-86.184303 38.891945,-86.998413 39.396923))",90.0,50.0,-86.4131,39.3232,Bloomington,United States of America,100310,,,USA,84534.04078,8.479609631,1063.767106178092,False
ecostress_us_mrf,ecostress_us_mrf,291,,,POINT(-123.551 44.6465),"POLYGON((-123.8023342351723 44.46624291333306,-123.8038933582575 44.82619486758404,-123.2981066417425 44.82619486758404,-123.2996657648277 44.46624291333306,-123.8023342351723 44.46624291333306))",3,Area Mapping Mode,1.0,0,1,1,POINT(-123.54559 44.648815),"POLYGON((-123.867584 44.247555,-124.195023 44.631069,-123.219116 45.049156,-122.895798 44.66288,-123.867584 44.247555))",90.0,50.0,POINT(-123.54559 44.644185),"POLYGON((-124.19532 44.658421,-123.871834 45.044613,-122.896217 44.62627,-123.223824 44.24284,-124.19532 44.658421))",90.0,50.0,-123.551,44.6465,Corvallis,United States of America,59030,,,USA,84534.04078,4.990044427,51.68173000800615,False
ecostress_us_ro4,ecostress_us_ro4,356,,,POINT(-93.0723 44.6781),"POLYGON((-93.32376994328932 44.49784361009636,-93.32533163243285 44.85779356066475,-92.81926836756715 44.85779356066475,-92.82083005671068 44.49784361009636,-93.32376994328932 44.49784361009636))",2,Area Mapping Mode,1.0,0,1,1,POINT(-93.066884 44.680411),"POLYGON((-93.389587 44.279369,-93.716698 44.663105,-92.739685 45.080532,-92.416725 44.694031,-93.389587 44.279369))",90.0,50.0,POINT(-93.066884 44.675788),"POLYGON((-93.716995 44.689426,-93.394035 45.075916,-92.417122 44.658463,-92.744225 44.274738,-93.716995 44.689426))",90.0,50.0,-93.0723,44.6781,Lakeville,United States of America,261308,,,USA,84534.04078,22.08942113,1808.3222492982438,False
ecostress_us_rr,ecostress_us_rr,311,,,POINT(-121.863457 38.557845),"POLYGON((-122.0923415943839 38.37745007006468,-122.0934871188408 38.73778463039331,-121.6334268811592 38.73778463039331,-121.6345724056161 38.37745007006468,-122.0923415943839 38.37745007006468))",2,Area Mapping Mode,1.0,0,1,1,POINT(-121.859033 38.560709),"POLYGON((-122.072784 38.12973,-122.439697 38.474453,-121.6427 38.991295,-121.277 38.644089,-122.072784 38.12973))",90.0,50.0,POINT(-121.859033 38.55498),"POLYGON((-122.440994 38.638474,-122.075211 38.985607,-121.278442 38.468613,-121.645432 38.123959,-122.440994 38.638474))",90.0,50.0,-121.863457,38.557845,Sacramento,United States of America,1604000,,,USA,84534.04078,135.5926014,129.2293321276967,False
ecostress_us_scc,ecostress_us_scc,336,,,POINT(-116.45 33.61),"POLYGON((-116.665058991226 33.42949325626268,-116.665956364964 33.79012605088809,-116.234043635036 33.79012605088809,-116.234941008774 33.42949325626268,-116.665058991226 33.42949325626268))",1,Area Mapping Mode,1.0,0,1,1,POINT(-116.446136 33.613134),"POLYGON((-116.604897 33.170101,-116.981262 33.49081,-116.285736 34.055962,-115.909508 33.733147,-116.604897 33.170101))",90.0,50.0,POINT(-116.446137 33.606866),"POLYGON((-116.982727 33.726894,-116.606499 34.049698,-115.911057 33.484528,-116.287415 33.16383,-116.982727 33.726894))",90.0,50.0,-116.45,33.61,Palm Springs,United States of America,390115,,,USA,84534.04078,32.97799732,120.4448978508474,False
ecostress_us_scs,ecostress_us_scs,335,,,POINT(-117.696 33.734),"POLYGON((-117.9113657450693 33.55349600137686,-117.9122686264723 33.91412154146203,-117.4797313735277 33.91412154146203,-117.4806342549306 33.55349600137686,-117.9113657450693 33.55349600137686))",1,Area Mapping Mode,1.0,0,1,1,POINT(-117.548511 33.852777),"POLYGON((-117.709511 33.410194,-118.085625 33.731956,-117.385841 34.295147,-117.009888 33.97126,-117.709511 33.410194))",90.0,50.0,POINT(-117.692125 33.730871),"POLYGON((-118.229729 33.850143,-117.853622 34.173477,-117.156029 33.609276,-117.53228 33.288055,-118.229729 33.850143))",90.0,50.0,-117.696,33.734,Irvine,United States of America,3010232,,,USA,84534.04078,254.4670746,30.428834487889343,True
ecostress_us_ses,ecostress_us_ses,330,,,POINT(-106.7442 34.3349),"POLYGON((-106.961079231183 34.15440936014871,-106.9620092655053 34.51499956283333,-106.5263907344947 34.51499956283333,-106.527320768817 34.15440936014871,-106.961079231183 34.15440936014871))",1,Area Mapping Mode,1.0,0,1,1,POINT(-106.740265 34.338001),"POLYGON((-106.905876 33.896358,-107.281471 34.220268,-106.572899 34.779419,-106.197556 34.453346,-106.905876 33.896358))",90.0,50.0,POINT(-106.740265 34.331799),"POLYGON((-107.282906 34.447231,-106.907516 34.773243,-106.199127 34.213982,-106.574768 33.890129,-107.282906 34.447231))",90.0,50.0,-106.7442,34.3349,Socorro,United States of America,8668,,,USA,84534.04078,0.732741065,826.887529458979,False
ecostress_us_slt,ecostress_us_slt,324,,,POINT(-74.596 39.9138),"POLYGON((-74.82930449225464 39.73343609823058,-74.83052998829115 40.09368643586438,-74.36147001170886 40.09368643586438,-74.36269550774537 39.73343609823058,-74.82930449225464 39.73343609823058))",2,Area Mapping Mode,1.0,0,1,1,POINT(-74.591389 39.916569),"POLYGON((-74.824471 39.490318,-75.186264 39.842709,-74.355392 40.34235,-73.995262 39.987385,-74.824471 39.490318))",90.0,50.0,POINT(-74.59139 39.91103),"POLYGON((-75.187447 39.981972,-74.827217 40.336861,-73.99659 39.837044,-74.358482 39.48473,-75.187447 39.981972))",90.0,50.0,-74.596,39.9138,Trenton,United States of America,366513,,,USA,84534.04078,30.98282489,51.948412929708084,False
ecostress_us_sp,ecostress_us_sp,346,,,POINT(-119.924671 36.234696),"POLYGON((-120.1466421030133 36.05424810966297,-120.1476633862704 36.41472475312912,-119.7016786137296 36.41472475312912,-119.7026998969867 36.05424810966297,-120.1466421030133 36.05424810966297))",2,Area Mapping Mode,1.0,0,1,1,POINT(-119.920532 36.237701),"POLYGON((-120.10585 35.800232,-120.4786 36.13298,-119.733131 36.674885,-119.360985 36.339821,-120.10585 35.800232))",90.0,50.0,POINT(-119.920532 36.231691),"POLYGON((-120.480011 36.333897,-120.107819 36.6689,-119.362534 36.126888,-119.735329 35.794193,-120.480011 36.333897))",90.0,50.0,-119.924671,36.234696,Tulare,United States of America,55908,,,USA,84534.04078,4.726129152,162.97968909618135,False
ecostress_us_syv,ecostress_us_syv,282,,,POINT(-89.3477 46.242),"POLYGON((-89.6061750488911 46.06177766326098,-89.60787046726978 46.4216284620296,-89.08752953273023 46.4216284620296,-89.0892249511089 46.06177766326098,-89.6061750488911 46.06177766326098))",4,Area Mapping Mode,1.0,0,1,1,POINT(-89.341957 46.244098),"POLYGON((-89.704575 45.85614,-90.010567 46.251926,-88.974182 46.630894,-88.673584 46.232372,-89.704575 45.85614))",90.0,50.0,POINT(-89.341958 46.239902),"POLYGON((-90.010284 46.228214,-89.709663 46.626717,-88.673393 46.247696,-88.979408 45.851925,-90.010284 46.228214))",90.0,50.0,-89.3477,46.242,Ironwood,United States of America,7064,,,USA,84534.04078,0.597148464,1337.9658434234955,False
ecostress_us_tx2,ecostress_us_tx2,293,,,POINT(-96.8827 31.4802),"POLYGON((-97.09277461961817 31.29964682703777,-97.09358214604202 31.66040205584116,-96.67181785395799 31.66040205584116,-96.67262538038185 31.29964682703777,-97.09277461961817 31.29964682703777))",1,Area Mapping Mode,1.0,0,1,1,POINT(-96.87903 31.483422),"POLYGON((-97.019775 31.036911,-97.397476 31.348921,-96.736931 31.929777,-96.3591 31.615828,-97.019775 31.036911))",90.0,50.0,POINT(-96.87903 31.476978),"POLYGON((-97.398918 31.609385,-97.021118 31.923334,-96.360619 31.342476,-96.738289 31.030468,-97.398918 31.609385))",90.0,50.0,-96.8827,31.4802,Waco,United States of America,167347,,,USA,84534.04078,14.14651812,355.4322186760716,False
ecostress_us_tx5,ecostress_us_tx5,294,,,POINT(-96.4252 30.5328),"POLYGON((-96.63322201175768 30.352226679817,-96.63399223672921 30.71303494558702,-96.21640776327081 30.71303494558702,-96.21717798824234 30.352226679817,-96.63322201175768 30.352226679817))",2,Area Mapping Mode,1.0,0,1,1,POINT(-96.421608 30.536056),"POLYGON((-96.555283 30.088249,-96.933189 30.396721,-96.286697 30.983725,-95.908569 30.673388,-96.555283 30.088249))",90.0,50.0,POINT(-96.421609 30.529543),"POLYGON((-96.934586 30.666962,-96.556404 30.977234,-95.910095 30.39012,-96.288048 30.081715,-96.934586 30.666962))",90.0,50.0,-96.4252,30.5328,Bryan,United States of America,146692,,,USA,84534.04078,12.40046751,230.69959517717515,False
ecostress_us_tx6,ecostress_us_tx6,295,,,POINT(-98.2089 27.6666),"POLYGON((-98.41127871490492 27.4859680814435,-98.41194472802712 27.84693072247834,-98.00585527197288 27.84693072247834,-98.00652128509508 27.4859680814435,-98.41127871490492 27.4859680814435))",2,Area Mapping Mode,1.0,0,1,1,POINT(-98.20552 27.669948),"POLYGON((-98.320236 27.218857,-98.698105 27.517406,-98.089851 28.120943,-97.711571 27.820744,-98.320236 27.218857))",90.0,50.0,POINT(-98.20552 27.663251),"POLYGON((-98.699425 27.814095,-98.321121 28.114258,-97.71299 27.510662,-98.090866 27.212149,-98.699425 27.814095))",90.0,50.0,-98.2089,27.6666,Alice,United States of America,22655,,,USA,84534.04078,1.915118694,100.07072089897207,False
ecostress_us_tx9,ecostress_us_tx9,296,,,POINT(-95.614367 28.780508),"POLYGON((-95.81884148638652 28.59989839872625,-95.8195465572036 28.96080218781206,-95.4091874427964 28.96080218781206,-95.40989251361347 28.59989839872625,-95.81884148638652 28.59989839872625))",2,Area Mapping Mode,1.0,0,1,1,POINT(-95.774367 28.940508),"POLYGON((-95.897003 28.490753,-96.275032 28.793524,-95.650658 29.39015,-95.272285 29.085634,-95.897003 28.490753))",90.0,50.0,POINT(-95.88134 29.035447),"POLYGON((-96.384048 29.180126,-96.005684 29.48498,-95.380043 28.888901,-95.758072 28.5858,-96.384048 29.180126))",90.0,50.0,-95.614367,28.780508,Freeport,United States of America,74892,,,USA,84534.04078,6.330923382,4.951715929916378,True
ecostress_us_var,ecostress_us_var,355,,,POINT(-120.9507 38.4133),"POLYGON((-121.1791308077014 38.23290176350006,-121.1802681503025 38.59324525165707,-120.7211318496975 38.59324525165707,-120.7222691922986 38.23290176350006,-121.1791308077014 38.23290176350006))",2,Area Mapping Mode,1.0,0,1,1,POINT(-120.946295 38.416174),"POLYGON((-121.158165 37.984749,-121.525497 38.328709,-120.731888 38.847214,-120.365715 38.500782,-121.158165 37.984749))",90.0,50.0,POINT(-120.946295 38.410425),"POLYGON((-121.52681 38.495125,-121.160576 38.841499,-120.367165 38.322868,-120.734558 37.978966,-121.52681 38.495125))",90.0,50.0,-120.9507,38.4133,Sacramento,United States of America,1604000,,,USA,84534.04078,135.5926014,195.30827336103238,False
ecostress_us_vcm,ecostress_us_vcm,331,,,POINT(-106.5321 35.8884),"POLYGON((-106.7531069684814 35.70794426808389,-106.7541109724862 36.06844180523333,-106.3100890275138 36.06844180523333,-106.3110930315186 35.70794426808389,-106.7531069684814 35.70794426808389))",1,Area Mapping Mode,1.0,0,1,1,POINT(-106.527999 35.891423),"POLYGON((-106.709465 35.453114,-107.082878 35.784168,-106.344513 36.329456,-105.971634 35.996117,-106.709465 35.453114))",90.0,50.0,POINT(-106.528 35.885377),"POLYGON((-107.08432 35.990078,-106.711464 36.323414,-105.973167 35.778114,-106.346558 35.447063,-107.08432 35.990078))",90.0,50.0,-106.5321,35.8884,Los Alamos,United States of America,12233,,,USA,84534.04078,1.034104921,969.4207711418587,False
ecostress_us_wjs,ecostress_us_wjs,332,,,POINT(-105.8615 34.4255),"POLYGON((-106.0786113542675 34.24501138197068,-106.0795455505155 34.60559623111273,-105.6434544494846 34.60559623111273,-105.6443886457326 34.24501138197068,-106.0786113542675 34.24501138197068))",1,Area Mapping Mode,1.0,0,1,1,POINT(-105.857555 34.428596),"POLYGON((-106.024025 33.987129,-106.399529 34.311428,-105.689316 34.869835,-105.314079 34.543369,-106.024025 33.987129))",90.0,50.0,POINT(-105.857555 34.422404),"POLYGON((-106.400963 34.537266,-106.025665 34.863674,-105.315651 34.305145,-105.691208 33.980907,-106.400963 34.537266))",90.0,50.0,-105.8615,34.4255,Socorro,United States of America,8668,,,USA,84534.04078,0.732741065,918.6377657398227,False
ecostress_us_wkg,ecostress_us_wkg,352,,,POINT(-109.9419 31.7365),"POLYGON((-110.1525468446329 31.55595233517538,-110.1533647311917 31.91669305839277,-109.7304352688083 31.91669305839277,-109.7312531553671 31.55595233517538,-110.1525468446329 31.55595233517538))",1,Area Mapping Mode,1.0,0,1,1,POINT(-109.938208 31.739712),"POLYGON((-110.080986 31.293583,-110.45858 31.606598,-109.794044 32.18568,-109.416351 31.870705,-110.080986 31.293583))",90.0,50.0,POINT(-109.938208 31.733288),"POLYGON((-110.460007 31.864334,-110.082298 32.179272,-109.417892 31.600122,-109.795502 31.287144,-110.460007 31.864334))",90.0,50.0,-109.9419,31.7365,Tombstone,United States of America,1570,,,USA,84534.04078,0.132718444,364.5228623263005,False
ecostress_us_wpp,ecostress_us_wpp,289,,,POINT(-123.182 44.1368),"POLYGON((-123.4311758333185 43.95653163315882,-123.4326942650014 44.31651590046925,-122.9313057349986 44.31651590046925,-122.9328241666815 43.95653163315882,-123.4311758333185 43.95653163315882))",3,Area Mapping Mode,1.0,0,1,1,POINT(-123.176689 44.139176),"POLYGON((-123.487053 43.734333,-123.819984 44.114124,-122.862038 44.543167,-122.53289 44.160618,-123.487053 43.734333))",90.0,50.0,POINT(-123.176689 44.134424),"POLYGON((-123.820427 44.156017,-123.491119 44.53849,-122.533463 44.109219,-122.866531 43.729507,-123.820427 44.156017))",90.0,50.0,-123.182,44.1368,Eugene,United States of America,245158,,,USA,84534.04078,20.72419637,100.1105420439979,False
ecostress_us_wwt,ecostress_us_wwt,290,,,POINT(-122.666 45.1089),"POLYGON((-122.9193425425419 44.92865307703161,-122.9209397337145 45.28857570952734,-122.4110602662855 45.28857570952734,-122.4126574574581 44.92865307703161,-122.9193425425419 44.92865307703161))",3,Area Mapping Mode,1.0,0,1,1,POINT(-122.660497 45.111157),"POLYGON((-122.99353 44.713387,-123.315514 45.100342,-122.322792 45.507946,-122.005272 45.118225,-122.99353 44.713387))",90.0,50.0,POINT(-122.660498 45.106643),"POLYGON((-123.315666 45.113724,-122.998161 45.503441,-122.005531 45.095818,-122.327507 44.708866,-123.315666 45.113724))",90.0,50.0,-122.666,45.1089,Salem,United States of America,229010,,,USA,84534.04078,19.35914068,142.85917886108302,False
fossil0001,fossil_Seoul_South_Korea,40,,,POINT(126.97783 37.56826000000007),"POLYGON((126.5272246212152 37.20699367514337,126.5228615942845 37.92776773943934,127.4327984057156 37.92776773943934,127.4284353787849 37.20699367514337,126.5272246212152 37.20699367514337))",3,Area Mapping Mode,1.0,0,1,1,,,,,,,,,126.97783,37.56826,Seoul,South Korea,9796000,,,KOR,36238.63991,354.9937166,61.69488364025101,False
fossil0002,fossil_Guangzhou_China,42,,,POINT(113.2500000000001 23.11667000000006),"POLYGON((112.8605407639531 22.75499890479178,112.8584510078903 23.47735807434417,113.64154899211 23.47735807434417,113.6394592360471 22.75499890479178,112.8605407639531 22.75499890479178))",4,Area Mapping Mode,1.0,0,1,1,POINT(113.24 23.12667),"POLYGON((113.148369 22.672003,112.77227 22.957581,113.332253 23.581284,113.708908 23.294376,113.148369 22.672003))",90.0,50.0,POINT(113.147209 23.230863),"POLYGON((112.677795 23.398243,113.054512 23.685413,113.61544 23.062094,113.239281 22.776258,112.677795 23.398243))",90.0,50.0,113.25,23.11667,Guangzhou,China,8829000,,,CHN,13303.14815,117.453495,92.49987431199877,False
fossil0003,fossil_New_York_USA,45,,,POINT(-74.00713999999994 40.71455000000003),"POLYGON((-74.47799614624805 40.35337698988508,-74.48309870136573 41.07375908713141,-73.53118129863414 41.07375908713141,-73.53628385375183 40.35337698988508,-74.47799614624805 40.35337698988508))",10,Area Mapping Mode,1.0,0,1,1,POINT(-74.011868 40.711843),"POLYGON((-74.257286 40.288731,-74.615395 40.645824,-73.763313 41.134426,-73.407173 40.774712,-74.257286 40.288731))",90.0,50.0,POINT(-74.163411 40.803761),"POLYGON((-74.769112 40.8657,-74.413445 41.225964,-73.558868 40.738663,-73.916542 40.381027,-74.769112 40.8657))",90.0,50.0,-74.00714,40.71455,New York,United States of America,19040000,,,USA,84534.04078,1609.528136,1.292762997053445,True
fossil0004,fossil_Hong_Kong_China,46,,,POINT(114.133713499 22.36472318200003),"POLYGON((113.7463412197732 22.00303564377897,113.7443379236421 22.72546293670989,114.5230890743579 22.72546293670989,114.5210857782268 22.00303564377897,113.7463412197732 22.00303564377897))",4,Area Mapping Mode,1.0,0,1,1,POINT(114.130669 22.496801),"POLYGON((114.041672 22.041759,113.665909 22.325792,114.220261 22.951794,114.596573 22.666473,114.041672 22.041759))",90.0,50.0,POINT(114.043714 22.624723),"POLYGON((113.577217 22.794016,113.953613 23.079643,114.509064 22.454084,114.133224 22.169752,113.577217 22.794016))",90.0,50.0,114.1337135,22.36472318,Hong Kong,Hong Kong S.A.R.,7206000,,,CHN,13303.14815,95.86248557,10.400693448005796,True
fossil0005,fossil_Los_Angeles_USA,1,,,POINT(-118.24532 34.05349000000007),"POLYGON((-118.6767427368623 33.69211686842338,-118.6804116409723 34.41331497392473,-117.8102283590276 34.41331497392473,-117.8138972631377 33.69211686842338,-118.6767427368623 33.69211686842338))",5,Area Mapping Mode,1.0,0,1,1,POINT(-118.155377 34.125071),"POLYGON((-118.31897 33.683018,-118.694786 34.005993,-117.990067 34.566906,-117.614464 34.241787,-118.31897 33.683018))",90.0,50.0,POINT(-118.241413 34.050376),"POLYGON((-118.781685 34.167618,-118.405952 34.492371,-117.702652 33.930779,-118.078583 33.608166,-118.781685 34.167618))",90.0,50.0,-118.24532,34.05349,Los Angeles,United States of America,12500000,,,USA,84534.04078,1056.67551,30.180267307144554,True
fossil0006,fossil_Shanghai_China,30,,,POINT(121.45806 31.22222000000005),"POLYGON((121.039835986776 30.86076224417593,121.036647107279 31.58228721592647,121.8794728927211 31.58228721592647,121.8762840132241 30.86076224417593,121.039835986776 30.86076224417593))",4,Area Mapping Mode,1.0,0,1,1,POINT(121.275986 31.060508),"POLYGON((121.138474 30.6134,120.760651 30.923798,121.414795 31.507469,121.792793 31.195164,121.138474 30.6134))",90.0,50.0,POINT(121.35806 31.25222),"POLYGON((120.839836 31.385849,121.217758 31.698906,121.874802 31.116518,121.497047 30.805384,120.839836 31.385849))",90.0,50.0,121.45806,31.22222,Shanghai,China,14987000,,,CHN,13303.14815,199.3742813,48.94686823839486,True
fossil0007,fossil_Singapore_Singapore,51,,,POINT(103.7571100000001 1.464780000000076),"POLYGON((103.3977177363111 1.103012204660774,103.3976024514856 1.826488609909706,104.1166175485146 1.826488609909706,104.1165022636891 1.103012204660774,103.3977177363111 1.103012204660774))",18,Area Mapping Mode,1.0,0,1,1,POINT(103.837293 1.578634),"POLYGON((103.788216 1.118808,103.42083 1.377331,103.886391 2.038459,104.253838 1.779854,103.788216 1.118808))",90.0,50.0,POINT(103.661408 1.60067),"POLYGON((103.244858 1.801879,103.612297 2.060493,104.077881 1.399376,103.710495 1.140845,103.244858 1.801879))",90.0,50.0,103.75711,1.46478,Singapore,Singapore,5183700,,,MYS,11874.42737,61.55346916,23.95791142989932,True
fossil0008,fossil_Chicago_USA,50,,,POINT(-87.63244999999995 41.88425000000007),"POLYGON((-88.11168676528034 41.52311026938241,-88.11709930035195 42.24334463282344,-87.14780069964795 42.24334463282344,-87.15321323471956 41.52311026938241,-88.11168676528034 41.52311026938241))",10,Area Mapping Mode,1.0,0,1,1,POINT(-87.627537 41.886857),"POLYGON((-87.892998 41.469082,-88.244308 41.833546,-87.358589 42.304012,-87.009773 41.936863,-87.892998 41.469082))",90.0,50.0,POINT(-87.627538 41.881642),"POLYGON((-88.245232 41.931801,-87.896278 42.298866,-87.010841 41.828178,-87.362282 41.463802,-88.245232 41.931801))",90.0,50.0,-87.63245,41.88425,Chicago,United States of America,8990000,,,USA,84534.04078,759.9610266,1301.428037995495,False
fossil0009,fossil_Tokyo_Japan,1,,,POINT(139.6917160900001 35.68945633100003),"POLYGON((139.2517783047833 35.32813293197606,139.2478014370047 36.04913585666624,140.1356307429955 36.04913585666624,140.1316538752169 35.32813293197606,139.2517783047833 35.32813293197606))",5,Area Mapping Mode,1.0,0,1,1,POINT(139.695795 35.69249),"POLYGON((139.516464 35.253719,139.142715 35.583828,139.877106 36.130989,140.250366 35.798615,139.516464 35.253719))",90.0,50.0,POINT(139.695794 35.686423),"POLYGON((139.141281 35.792564,139.514511 36.124931,140.248825 35.577744,139.875092 35.247646,139.141281 35.792564))",90.0,50.0,139.6917161,35.68945633,Tokyo,Japan,35676000,,,JPN,32487.0778,1159.008988,92.3899560149102,False
fossil0010,fossil_Riyadh_Saudi_Arabia,10,,,POINT(46.68719000000004 24.68218000000007),"POLYGON((46.29309364033878 24.32054529182815,46.2908167457322 25.04275711631926,47.08356325426789 25.04275711631926,47.08128635966131 24.32054529182815,46.29309364033878 24.32054529182815))",3,Area Mapping Mode,1.0,0,1,1,POINT(46.690386 24.685607),"POLYGON((46.591656 24.231987,46.214806 24.521671,46.789837 25.139162,47.167213 24.848042,46.591656 24.231987))",90.0,50.0,POINT(46.690386 24.678753),"POLYGON((46.2136 24.841227,46.590984 25.132315,47.165924 24.514778,46.789066 24.225126,46.2136 24.841227))",90.0,50.0,46.68719,24.68218,Riyadh,Saudi Arabia,4465000,,,SAU,35121.66287,156.8182247,411.10152625058663,False
fossil0011,fossil_Dubai_UAE,61,,,POINT(55.30884000000003 25.26951000000003),"POLYGON((54.91289870710585 24.90788964535093,54.91054893609117 25.63004433780424,55.70713106390892 25.63004433780424,55.70478129289421 24.90788964535093,54.91289870710585 24.90788964535093))",3,Area Mapping Mode,1.0,0,1,1,POINT(55.44884 25.12951),"POLYGON((55.347919 24.676224,54.97089 24.967154,55.55051 25.582727,55.928055 25.290329,55.347919 24.676224))",90.0,50.0,POINT(55.556923 25.0065),"POLYGON((55.078373 25.16777,55.455872 25.459812,56.03421 24.843702,55.65723 24.55312,55.078373 25.16777))",90.0,50.0,55.30884,25.26951,Dubai,United Arab Emirates,1379000,,,ARE,50273.50605,69.32716484,5.167799228415405,True
fossil0012,fossil_Wuxi_China,63,,,POINT(120.28857 31.56887000000006),"POLYGON((119.8688282306888 31.2074224428035,119.8655838256462 31.92890822063994,120.7115561743539 31.92890822063994,120.7083117693113 31.2074224428035,119.8688282306888 31.2074224428035))",4,Area Mapping Mode,1.0,0,1,1,POINT(120.292248 31.572088),"POLYGON((120.150787 31.125711,119.773132 31.438078,120.435074 32.018307,120.812843 31.703995,120.150787 31.125711))",90.0,50.0,POINT(120.292247 31.565652),"POLYGON((119.77169 31.697559,120.149437 32.011871,120.811325 31.431641,120.433701 31.119276,119.77169 31.697559))",90.0,50.0,120.28857,31.56887,Wuxi,China,1749000,,,CHN,13303.14815,23.26720611,153.96664284760945,False
fossil0013,fossil_Johannesburg_South_Africa,65,,,POINT(28.04006000000004 -26.20490999999993),"POLYGON((27.6385884358977 -26.56537493723464,27.64105750997115 -25.84331323634569,28.43906249002893 -25.84331323634569,28.44153156410238 -26.56537493723464,27.6385884358977 -26.56537493723464))",6,Area Mapping Mode,1.0,0,1,1,POINT(28.043345 -26.201521),"POLYGON((27.936131 -26.653881,27.558167 -26.358353,28.149729 -25.749083,28.52721 -26.043066,27.936131 -26.653881))",90.0,50.0,POINT(28.043345 -26.208299),"POLYGON((27.559435 -26.049885,27.936907 -25.755869,28.528568 -26.365089,28.150614 -26.66065,27.559435 -26.049885))",90.0,50.0,28.04006,-26.20491,Johannesburg,South Africa,3435000,,,ZAF,6267.186814,21.52778671,508.24686361283176,False
fossil0014,fossil_Tehran_Iran,67,,,POINT(51.42151000000007 35.69439000000006),"POLYGON((50.98154547985223 35.33306675120603,50.97756764543732 36.05406908114344,51.86545235456282 36.05406908114344,51.86147452014791 35.33306675120603,50.98154547985223 35.33306675120603))",3,Area Mapping Mode,1.0,0,1,1,POINT(51.425589 35.697423),"POLYGON((51.246178 35.258675,50.872463 35.588821,51.606983 36.135902,51.980206 35.803486,51.246178 35.258675))",90.0,50.0,POINT(51.425588 35.691356),"POLYGON((50.871037 35.797497,51.244301 36.129864,51.978649 35.58268,51.604893 35.252579,50.871037 35.797497))",90.0,50.0,51.42151,35.69439,Tehran,Iran,7873000,,,IRN,5190.16959,40.86220518,151.26986648488048,False
fossil0015,fossil_London_UK,68,,,POINT(-0.1272099999999341 51.50642000000005),"POLYGON((-0.6988246470891113 51.14548733850116,-0.7078926028118531 51.86450084796164,0.4534726028119849 51.86450084796164,0.4444046470892431 51.14548733850116,-0.6988246470891113 51.14548733850116))",8,Area Mapping Mode,1.0,0,1,1,POINT(-0.120045 51.506956),"POLYGON((-0.718193 51.234169,-0.810593 51.679619,0.485267 51.776665,0.565228 51.330269,-0.718193 51.234169))",90.0,50.0,POINT(-0.120046 51.505883),"POLYGON((-0.805315 51.329216,-0.725326 51.775608,0.570497 51.678528,0.47807 51.233082,-0.805315 51.329216))",90.0,50.0,-0.12721,51.50642,London,United Kingdom,8567000,,,GBR,53246.36761,456.1616313,130.57503716566313,False
fossil0016,fossil_Benha_Egypt,69,,,POINT(31.17858000000007 30.45906000000008),"POLYGON((30.76360579034244 30.09758000397126,30.76053623447419 30.81919038015478,31.59662376552595 30.81919038015478,31.5935542096577 30.09758000397126,30.76360579034244 30.09758000397126))",3,Area Mapping Mode,1.0,0,1,1,POINT(31.182166 30.462319),"POLYGON((31.049099 30.0144,30.671129 30.322554,31.316463 30.910101,31.69466 30.600086,31.049099 30.0144))",90.0,50.0,POINT(31.182166 30.455801),"POLYGON((30.669704 30.593561,31.047871 30.903582,31.693171 30.316044,31.315231 30.007885,30.669704 30.593561))",90.0,50.0,31.17858,30.45906,Benha,Egypt,167029,,,EGY,3338.473714,0.557621926,106.54859332523216,False
fossil0017,fossil_Beijing_China,71,,,POINT(116.39723 39.90750000000003),"POLYGON((115.9318752850915 39.54630349646369,115.9269748195112 40.26678698125344,116.8674851804889 40.26678698125344,116.8625847149086 39.54630349646369,115.9318752850915 39.54630349646369))",3,Area Mapping Mode,1.0,0,1,1,POINT(116.40184 39.910269),"POLYGON((116.168892 39.483982,115.807045 39.836319,116.637703 40.336082,116.997894 39.981174,116.168892 39.483982))",90.0,50.0,POINT(116.40184 39.90473),"POLYGON((115.805855 39.975758,116.166145 40.330593,116.996567 39.830658,116.634621 39.478394,115.805855 39.975758))",90.0,50.0,116.39723,39.9075,Beijing,China,11106000,,,CHN,13303.14815,147.7447634,205.3323737594769,False
